,CLAVE_CLIENTE,CVE_UNIDAD_NEGOCIO,UNIDAD_NEGOCIO,EMISORA_FONDO,DESC_CE_FINANCIERO,SALDO_CLIENTE,TIPO_OPERACION,GENERO,Edad,ENROLADO,FECHA_TRANSACCION,ENTIDAD_FEDERATIVA,LAT,LONG
7077,93918985.0,1.0,BANCO,ACTIMED,JALISCO,2800446.96,COMPRA,MASCULINO,73.68611111,ENROLADO,2020-03-04,JALISCO,20.6595,103.3494
7078,94289717.0,1.0,BANCO,ACTICOB,JALISCO,587222.1862,VENTA,FEMENINO,75.53333333,NO ENROLADO,2020-03-04,JALISCO,20.6595,103.3494
7079,95430518.0,1.0,BANCO,IMPULSA,JALISCO,193098.9501,VENTA,MASCULINO,22.83611111,ENROLADO,2020-03-04,JALISCO,20.6595,103.3494
7080,95597993.0,1.0,BANCO,ACTVIDA,JALISCO,113953.0498,VENTA,MASCULINO,58.78333333,NO ENROLADO,2020-03-04,JALISCO,20.6595,103.3494
7081,95599056.0,1.0,BANCO,ACTIMED,JALISCO,359657.71,VENTA,MASCULINO,29.99722222,ENROLADO,2020-03-04,JALISCO,20.6595,103.3494
7082,95771192.0,1.0,BANCO,ACTIMED,JALISCO,65783.44148,VENTA,MASCULINO,58.44444444,NO ENROLADO,2020-03-04,JALISCO,20.6595,103.3494
7083,95919387.0,1.0,BANCO,CUENTA_EJE,JALISCO,993384.9476,RETIRO,FEMENINO,90.33333333,ENROLADO,2020-03-04,JALISCO,20.6595,103.3494
7084,95977518.0,1.0,BANCO,ACTIMED,JALISCO,335448.08,VENTA,FEMENINO,74.41666667,ENROLADO,2020-03-04,JALISCO,20.6595,103.3494
7085,96151527.0,1.0,BANCO,ALTERNA,JALISCO,3494579.523,COMPRA,MASCULINO,54.27222222,NO ENROLADO,2020-03-04,JALISCO,20.6595,103.3494
7086,96169008.0,1.0,BANCO,ACTIMED,JALISCO,476919.3546,COMPRA,FEMENINO,49.38888889,ENROLADO,2020-03-04,JALISCO,20.6595,103.3494
7087,90609512.0,1.0,BANCO,ACTI500,JALISCO,1106290.241,VENTA,MASCULINO,45.98333333,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7088,90629957.0,1.0,BANCO,ACTIREN,JALISCO,25712.24902,COMPRA,FEMENINO,41.625,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7089,91154666.0,1.0,BANCO,ACTIMED,JALISCO,126890.4342,VENTA,FEMENINO,66.525,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7090,91375394.0,1.0,BANCO,CUENTA_EJE,JALISCO,264.39,RETIRO,FEMENINO,74.65,NO ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7091,91399485.0,1.0,BANCO,ACTIREN,JALISCO,0.0,VENTA,FEMENINO,46.89166667,NO ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7092,91522961.0,1.0,BANCO,ACTIMED,JALISCO,675356.8790000001,COMPRA,MASCULINO,38.94444444,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7093,91579052.0,1.0,BANCO,ACTIREN,JALISCO,160451.0958,VENTA,MASCULINO,51.56388889,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7094,91602037.0,1.0,BANCO,IMPULSA,JALISCO,110384.8551,VENTA,FEMENINO,53.89166667,NO ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7095,91627547.0,1.0,BANCO,ALTERNA,JALISCO,830216.1538,TRASPASO IN,MASCULINO,47.00277778,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7096,91865642.0,1.0,BANCO,ACTIG+,JALISCO,410057.06,VENTA,FEMENINO,45.51388889,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7097,91964031.0,1.0,BANCO,ACTIMED,JALISCO,1591981.739,VENTA,MASCULINO,71.50555556,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7098,92006840.0,1.0,BANCO,ACTICOB,JALISCO,68027.41273,VENTA,MASCULINO,68.52222222,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7099,92029156.0,1.0,BANCO,IMPULSA,JALISCO,204407.2016,VENTA,FEMENINO,80.82222222,NO ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7100,92255751.0,1.0,BANCO,EVEREST,JALISCO,102910.91,VENTA,FEMENINO,61.96944444,NO ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7101,92298702.0,1.0,BANCO,IMPULSA,JALISCO,135166.73,VENTA,MASCULINO,49.42222222,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7102,92545409.0,1.0,BANCO,IMPULSA,JALISCO,447452.5379,VENTA,MASCULINO,70.65277778,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7103,92562313.0,1.0,BANCO,IMPULSA,JALISCO,1286777.07,VENTA,FEMENINO,36.125,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7104,92754308.0,1.0,BANCO,ACTIMED,JALISCO,5541.81,VENTA,MASCULINO,68.99444444,NO ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7105,93088607.0,1.0,BANCO,IMPULSA,JALISCO,1447880.315,VENTA,MASCULINO,71.82777778,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7106,93098622.0,1.0,BANCO,ACTIMED,JALISCO,279055.6086,VENTA,FEMENINO,69.87222222,NO ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7107,93166965.0,1.0,BANCO,ACTIMED,JALISCO,1145678.071,COMPRA,FEMENINO,64.40555556,NO ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7108,93167344.0,1.0,BANCO,ACTIMED,JALISCO,759856.0925,VENTA,MASCULINO,63.27222222,NO ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7109,93189561.0,1.0,BANCO,IMPULSA,JALISCO,168956.7689,VENTA,MASCULINO,47.21944444,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7110,93364446.0,1.0,BANCO,ACTIMED,JALISCO,534492.0792,VENTA,MASCULINO,74.21388889,NO ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7111,93368959.0,1.0,BANCO,IMPULSA,JALISCO,241421.6,VENTA,MASCULINO,40.90555556,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7112,93511277.0,1.0,BANCO,ACTVIDA,JALISCO,78650.08361,VENTA,FEMENINO,46.24722222,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7113,93533065.0,1.0,BANCO,ACTIMED,JALISCO,2830702.995,VENTA,MASCULINO,52.73055556,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7114,93537066.0,1.0,BANCO,ACTIMED,JALISCO,327217.8086,COMPRA,FEMENINO,56.23888889,NO ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7115,93544146.0,1.0,BANCO,CUENTA_EJE,JALISCO,324847.6078,RETIRO,FEMENINO,62.65277778,NO ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7116,93550903.0,1.0,BANCO,ACTIMED,JALISCO,1118630.853,TRASPASO OUT,MASCULINO,53.99722222,NO ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7117,93613206.0,1.0,BANCO,ACTIGOB,JALISCO,364073.3371,VENTA,FEMENINO,45.47222222,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7118,93626828.0,1.0,BANCO,IMPULSA,JALISCO,1539417.399,VENTA,MASCULINO,66.47222222,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7119,93639151.0,1.0,BANCO,IMPULSA,JALISCO,108501.771,VENTA,FEMENINO,69.37777778,NO ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7120,93691087.0,1.0,BANCO,ACTIMED,JALISCO,281453.2918,VENTA,FEMENINO,65.6,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7121,93739803.0,1.0,BANCO,CUENTA_EJE,JALISCO,760656.6679,RETIRO,FEMENINO,51.41111111,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7122,93764421.0,1.0,BANCO,ACTIMED,JALISCO,158789.1917,VENTA,MASCULINO,76.78888889,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7123,93786333.0,1.0,BANCO,ACTVIDA,JALISCO,517715.1272,VENTA,FEMENINO,56.78333333,NO ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7124,93842391.0,1.0,BANCO,ACTIMED,JALISCO,616580.0295,VENTA,FEMENINO,79.08055556,NO ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7125,93877140.0,1.0,BANCO,ACTICOB,JALISCO,88665.48332,VENTA,FEMENINO,67.38611111,NO ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7126,93925584.0,2.0,CASA DE BOLSA,ALTERNA   ,JALISCO,14910080.68,VENTA                                                                                               ,MASCULINO,74.43888889,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7127,93936441.0,1.0,BANCO,ACTIMED,JALISCO,352631.776,VENTA,MASCULINO,34.28611111,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7128,94316494.0,1.0,BANCO,ACTIMED,JALISCO,28251.36164,VENTA,MASCULINO,46.73888889,NO ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7129,94501061.0,1.0,BANCO,ACTIMED,JALISCO,428648.0899,COMPRA,MASCULINO,48.57222222,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7130,94571791.0,1.0,BANCO,CUENTA_EJE,JALISCO,0.0,RETIRO,FEMENINO,51.17222222,NO ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7131,95114294.0,1.0,BANCO,ACTICOB,JALISCO,294732.529,VENTA,FEMENINO,78.95833333,NO ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7132,95452371.0,1.0,BANCO,ACTIMED,JALISCO,571035.6829,COMPRA,FEMENINO,38.45833333,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7133,95609707.0,1.0,BANCO,ACTIREN,JALISCO,622986.4864,COMPRA,MASCULINO,59.61111111,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7134,95612610.0,1.0,BANCO,IMPULSA,JALISCO,102307.3505,VENTA,FEMENINO,62.16388889,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7135,95657789.0,1.0,BANCO,IMPULSA,JALISCO,100655.7955,VENTA,FEMENINO,34.40555556,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7136,95698106.0,1.0,BANCO,ACTIMED,JALISCO,39214.091810000005,VENTA,FEMENINO,29.49444444,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7137,95745329.0,1.0,BANCO,CUENTA_EJE,JALISCO,260000.02,RETIRO,MASCULINO,55.225,NO ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7138,95914313.0,1.0,BANCO,ALTERNA,JALISCO,30620.41,VENTA,FEMENINO,43.85555556,NO ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7139,95976916.0,1.0,BANCO,ALTERNA,JALISCO,36435.43357,VENTA,FEMENINO,28.01944444,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7140,95990057.0,1.0,BANCO,ACTIREN,JALISCO,1362969.112,COMPRA,FEMENINO,57.86666667,NO ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7141,96005889.0,1.0,BANCO,ACTIMED,JALISCO,152448.5171,VENTA,MASCULINO,42.325,NO ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7142,96069133.0,1.0,BANCO,ACTIMED,JALISCO,544773.661,VENTA,FEMENINO,57.78611111,NO ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7143,96074281.0,1.0,BANCO,ACTIMED,JALISCO,394586.1922,COMPRA,MASCULINO,38.00555556,ENROLADO,2020-02-05,JALISCO,20.6595,103.3494
7144,90438557.0,1.0,BANCO,ACTIMED,JALISCO,157595.6304,VENTA,MASCULINO,29.37777778,ENROLADO,2020-03-05,JALISCO,20.6595,103.3494
7145,91521039.0,1.0,BANCO,ACTIMED,JALISCO,34306.403510000004,COMPRA,FEMENINO,55.23888889,ENROLADO,2020-03-05,JALISCO,20.6595,103.3494
7146,91521484.0,1.0,BANCO,IMPULSA,JALISCO,284693.6,VENTA,MASCULINO,32.95277778,NO ENROLADO,2020-03-05,JALISCO,20.6595,103.3494
7147,91666016.0,1.0,BANCO,IMPULSA,JALISCO,142150.24,VENTA,FEMENINO,91.45833333,NO ENROLADO,2020-03-05,JALISCO,20.6595,103.3494
7148,92517598.0,1.0,BANCO,ACTIG+,JALISCO,240136.543,VENTA,FEMENINO,49.79722222,ENROLADO,2020-03-05,JALISCO,20.6595,103.3494
7149,93355618.0,1.0,BANCO,ACTIMED,JALISCO,311061.3564,VENTA,MASCULINO,87.73611111,ENROLADO,2020-03-05,JALISCO,20.6595,103.3494
7150,93375368.0,1.0,BANCO,CUENTA_EJE,JALISCO,6682.134609000001,RETIRO,MASCULINO,46.92222222,NO ENROLADO,2020-03-05,JALISCO,20.6595,103.3494
7151,93407898.0,1.0,BANCO,ACTIMED,JALISCO,179554.3329,VENTA,FEMENINO,77.40277778,NO ENROLADO,2020-03-05,JALISCO,20.6595,103.3494
7152,93525434.0,1.0,BANCO,ACTIMED,JALISCO,109372.6097,VENTA,FEMENINO,58.76944444,ENROLADO,2020-03-05,JALISCO,20.6595,103.3494
7153,93531283.0,1.0,BANCO,ACTIMED,JALISCO,128405.98800000001,VENTA,MASCULINO,73.73611111,NO ENROLADO,2020-03-05,JALISCO,20.6595,103.3494
7154,93803716.0,1.0,BANCO,ACTIMED,JALISCO,222598.5154,TRASPASO IN,MASCULINO,65.9,ENROLADO,2020-03-05,JALISCO,20.6595,103.3494
7155,94516994.0,1.0,BANCO,IMPULSA,JALISCO,248194.417,VENTA,MASCULINO,54.41388889,ENROLADO,2020-03-05,JALISCO,20.6595,103.3494
7156,94542461.0,1.0,BANCO,ACTINMO,JALISCO,64203.78587000001,VENTA,FEMENINO,41.85555556,ENROLADO,2020-03-05,JALISCO,20.6595,103.3494
7157,94806387.0,1.0,BANCO,CUENTA_EJE,JALISCO,187127.1088,RETIRO,FEMENINO,75.3,NO ENROLADO,2020-03-05,JALISCO,20.6595,103.3494
7158,95588125.0,1.0,BANCO,ACTVIDA,JALISCO,128347.8936,VENTA,FEMENINO,73.03055556,ENROLADO,2020-03-05,JALISCO,20.6595,103.3494
7159,95627337.0,1.0,BANCO,ACTVIDA,JALISCO,21635.40342,VENTA,MASCULINO,64.29722222,ENROLADO,2020-03-05,JALISCO,20.6595,103.3494
7160,95698668.0,1.0,BANCO,ACTIMED,JALISCO,208030.2995,VENTA,MASCULINO,67.95,NO ENROLADO,2020-03-05,JALISCO,20.6595,103.3494
7161,95717476.0,1.0,BANCO,ACTVIDA,JALISCO,8890.750272,VENTA,FEMENINO,46.91111111,ENROLADO,2020-03-05,JALISCO,20.6595,103.3494
7162,95778114.0,1.0,BANCO,ACTIMED,JALISCO,126947.525,VENTA,FEMENINO,88.48611111,NO ENROLADO,2020-03-05,JALISCO,20.6595,103.3494
7163,95784674.0,1.0,BANCO,ACTVIDA,JALISCO,485998.7287,COMPRA,FEMENINO,37.75,ENROLADO,2020-03-05,JALISCO,20.6595,103.3494
7164,96018999.0,1.0,BANCO,ACTIMED,JALISCO,164135.9751,VENTA,FEMENINO,71.25555556,NO ENROLADO,2020-03-05,JALISCO,20.6595,103.3494
7165,90432626.0,1.0,BANCO,MAYA,JALISCO,1.0,TRASPASO OUT,MASCULINO,81.74722222,ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7166,90602889.0,1.0,BANCO,ACTIMED,JALISCO,600108.1602,COMPRA,MASCULINO,55.33888889,ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7167,90626359.0,1.0,BANCO,CUENTA_EJE,JALISCO,813717.8384,DEPOSITO,MASCULINO,47.65833333,ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7168,90917972.0,1.0,BANCO,IMPULSA,JALISCO,619259.6659,VENTA,FEMENINO,62.86666667,ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7169,91043612.0,1.0,BANCO,ALTERNA,JALISCO,597193.5649,VENTA,FEMENINO,74.43611111,NO ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7170,91288423.0,1.0,BANCO,ALTERNA,JALISCO,453136.4335,VENTA,FEMENINO,48.70833333,ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7171,91473546.0,1.0,BANCO,CUENTA_EJE,JALISCO,157843.0856,RETIRO,FEMENINO,57.30277778,NO ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7172,92311257.0,1.0,BANCO,ALTERNA,JALISCO,443647.8881,VENTA,FEMENINO,70.09444444,NO ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7173,92413590.0,1.0,BANCO,ACTIMED,JALISCO,209231.6139,VENTA,FEMENINO,57.05833333,NO ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7174,92426881.0,1.0,BANCO,ACTICOB,JALISCO,12837.39134,VENTA,MASCULINO,65.11111111,NO ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7175,92708577.0,1.0,BANCO,IMPULSA,JALISCO,161114.2672,VENTA,FEMENINO,76.26666667,ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7176,92729722.0,1.0,BANCO,ACTICOB,JALISCO,82366.80704,VENTA,MASCULINO,65.35,ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7177,92824713.0,1.0,BANCO,ACTIMED,JALISCO,356729.6165,VENTA,MASCULINO,47.25277778,ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7178,93038404.0,1.0,BANCO,ACTICRE,JALISCO,6070091.429,VENTA,MASCULINO,69.93888889,NO ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7179,93217545.0,1.0,BANCO,CUENTA_EJE,JALISCO,0.0,RETIRO,FEMENINO,46.77777778,NO ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7180,93352177.0,1.0,BANCO,ACTICOB,JALISCO,214081.7245,VENTA,FEMENINO,52.40277778,ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7181,93427631.0,1.0,BANCO,ALTERNA,JALISCO,17923.24493,VENTA,MASCULINO,75.90555556,ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7182,93611366.0,1.0,BANCO,ACTVIDA,JALISCO,503321.0446,VENTA,MASCULINO,67.89722222,NO ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7183,93687556.0,1.0,BANCO,IMPULSA,JALISCO,648110.5405,VENTA,FEMENINO,59.74722222,ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7184,93718310.0,1.0,BANCO,IMPULSA,JALISCO,204327.0163,COMPRA,FEMENINO,71.08611111,NO ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7185,93725984.0,1.0,BANCO,ACTIMED,JALISCO,6936193.9520000005,VENTA,FEMENINO,59.59166667,ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7186,93730679.0,1.0,BANCO,CUENTA_EJE,JALISCO,308691.942,RETIRO,MASCULINO,69.94722222,ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7187,93893394.0,1.0,BANCO,ACTIMED,JALISCO,1878958.083,COMPRA,FEMENINO,58.01666667,ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7188,93961886.0,1.0,BANCO,SNX,JALISCO,267864.4934,COMPRA,MASCULINO,70.66111111,ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7189,94168366.0,1.0,BANCO,IMPULSA,JALISCO,387629.3592,VENTA,FEMENINO,63.81666667,NO ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7190,94360948.0,1.0,BANCO,IMPULSA,JALISCO,374924.6415,VENTA,FEMENINO,73.79166667,NO ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7191,94623071.0,1.0,BANCO,CUENTA_EJE,JALISCO,125777.7497,DEPOSITO,MASCULINO,69.6,NO ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7192,94850054.0,1.0,BANCO,CUENTA_EJE,JALISCO,744042.9497,DEPOSITO,FEMENINO,52.16111111,ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7193,95211934.0,1.0,BANCO,IMPULSA,JALISCO,1203968.998,VENTA,FEMENINO,72.07222222,ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7194,95250676.0,1.0,BANCO,ACTIMED,JALISCO,248849.0742,VENTA,MASCULINO,65.35555556,ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7195,95271284.0,1.0,BANCO,IMPULSA,JALISCO,288667.5593,VENTA,MASCULINO,27.90277778,ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7196,95716734.0,1.0,BANCO,ACTIMED,JALISCO,192043.9444,VENTA,FEMENINO,58.77222222,NO ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7197,95741518.0,1.0,BANCO,ACTIMED,JALISCO,20775.62621,VENTA,FEMENINO,55.8,ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7198,95749941.0,1.0,BANCO,ACTIMED,JALISCO,106073.24,VENTA,MASCULINO,57.32777778,ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7199,95753497.0,2.0,CASA DE BOLSA,EFECTIVO,JALISCO,328095.01,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,50.86944444,NO ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7200,95753646.0,1.0,BANCO,ACTIMED,JALISCO,296133.9004,VENTA,FEMENINO,66.90833333,ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7201,95799326.0,1.0,BANCO,ACTIGOB,JALISCO,1059912.4540000001,COMPRA,FEMENINO,44.58333333,ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7202,96054143.0,1.0,BANCO,ACTVIDA,JALISCO,88095.46092,VENTA,FEMENINO,62.96944444,ENROLADO,2020-02-06,JALISCO,20.6595,103.3494
7203,90383720.0,1.0,BANCO,ACTIMED,JALISCO,547827.9238,VENTA,MASCULINO,86.49166667,NO ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7204,90454190.0,1.0,BANCO,ACTIMED,JALISCO,633057.3687,COMPRA,FEMENINO,66.93333333,NO ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7205,90765892.0,1.0,BANCO,ACTIMED,JALISCO,286584.2816,VENTA,FEMENINO,74.90277778,ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7206,90906942.0,1.0,BANCO,ACTIMED,JALISCO,383614.9154,VENTA,FEMENINO,64.00833333,NO ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7207,91093930.0,1.0,BANCO,ACTIMED,JALISCO,25332.4,VENTA,FEMENINO,63.56666667,NO ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7208,91485599.0,1.0,BANCO,ACTVIDA,JALISCO,160990.5189,VENTA,FEMENINO,41.23888889,NO ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7209,91511352.0,1.0,BANCO,ACTIMED,JALISCO,306302.2506,VENTA,MASCULINO,52.29444444,ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7210,91526707.0,1.0,BANCO,ALTERNA,JALISCO,5714095.206,VENTA,FEMENINO,71.36944444,NO ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7211,91556191.0,1.0,BANCO,ACTIMED,JALISCO,222986.8618,VENTA,FEMENINO,55.11944444,NO ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7212,91618298.0,1.0,BANCO,ALTERNA,JALISCO,161455.8866,VENTA,MASCULINO,63.51388889,NO ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7213,91665448.0,1.0,BANCO,ACTIREN,JALISCO,203685.6903,VENTA,MASCULINO,59.63055556,NO ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7214,91704700.0,1.0,BANCO,ACTIMED,JALISCO,121743.4641,COMPRA,MASCULINO,32.17222222,ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7215,92114503.0,1.0,BANCO,ACTIPLU,JALISCO,7347814.031,TRASPASO OUT,MASCULINO,80.35555556,ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7216,92272269.0,1.0,BANCO,IMPULSA,JALISCO,1814260.66,VENTA,FEMENINO,62.04166667,ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7217,92627520.0,1.0,BANCO,CUENTA_EJE,JALISCO,449291.4943,DEPOSITO,FEMENINO,74.96666667,ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7218,92776442.0,1.0,BANCO,ACTIMED,JALISCO,838832.344,VENTA,MASCULINO,81.67222222,NO ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7219,93273712.0,1.0,BANCO,CUENTA_EJE,JALISCO,3823970.9460000005,DEPOSITO,MASCULINO,63.18333333,ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7220,93343440.0,1.0,BANCO,ACTVIDA,JALISCO,139467.1472,VENTA,FEMENINO,51.00277778,ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7221,93359412.0,1.0,BANCO,ACTIMED,JALISCO,42331.0332,VENTA,MASCULINO,38.6,ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7222,93519601.0,1.0,BANCO,ACTVIDA,JALISCO,217609.5072,VENTA,FEMENINO,58.09722222,ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7223,93545424.0,1.0,BANCO,ACTIMED,JALISCO,1387163.491,COMPRA,FEMENINO,51.03333333,ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7224,93586089.0,1.0,BANCO,CUENTA_EJE,JALISCO,480328.0377,DEPOSITO,MASCULINO,45.58611111,ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7225,93589232.0,1.0,BANCO,ACTIMED,JALISCO,377170.0993,COMPRA,FEMENINO,38.85833333,ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7226,93595262.0,1.0,BANCO,ACTVIDA,JALISCO,122124.7361,COMPRA,FEMENINO,48.69722222,ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7227,93642668.0,1.0,BANCO,ACTIMED,JALISCO,349078.37700000004,VENTA,FEMENINO,44.75,ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7228,93682623.0,1.0,BANCO,CUENTA_EJE,JALISCO,206983.8894,DEPOSITO,FEMENINO,39.38888889,ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7229,93760155.0,1.0,BANCO,ACTIMED,JALISCO,2549262.977,VENTA,FEMENINO,54.25555556,ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7230,93930808.0,1.0,BANCO,IMPULSA,JALISCO,708761.1082,VENTA,FEMENINO,69.14722222,ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7231,93933927.0,1.0,BANCO,IMPULSA,JALISCO,380923.3999,VENTA,FEMENINO,66.87777778,ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7232,93939452.0,1.0,BANCO,ACTVIDA,JALISCO,758899.2654,VENTA,FEMENINO,67.43055556,NO ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7233,93941599.0,1.0,BANCO,ACTIREN,JALISCO,336531.4233,COMPRA,FEMENINO,49.43888889,ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7234,94086766.0,1.0,BANCO,ACTICOB,JALISCO,119799.06,VENTA,FEMENINO,37.5,NO ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
7235,94437498.0,1.0,BANCO,IMPULSA,JALISCO,300735.1914,VENTA,MASCULINO,66.26944444,ENROLADO,2020-03-06,JALISCO,20.6595,103.3494
