CLAVE_CLIENTE,CVE_UNIDAD_NEGOCIO,UNIDAD_NEGOCIO,EMISORA_FONDO,DESC_CE_FINANCIERO,SALDO_CLIENTE,TIPO_OPERACION,GENERO,Edad,ENROLADO
94425105,1,BANCO,ACTI500,Ciudad de Mexico,104190.4486,VENTA,FEMENINO,75,ENROLADO
94425436,1,BANCO,ACTIMED,Ciudad de Mexico,479105.6443,VENTA,FEMENINO,77,NO ENROLADO
94432648,1,BANCO,IMPULSA,Ciudad de Mexico,2919281.64,COMPRA,MASCULINO,90,ENROLADO
94437001,1,BANCO,ACTIREN,Hermosillo,292111.5235,VENTA,MASCULINO,53,ENROLADO
94437498,1,BANCO,IMPULSA,Jalisco,300735.1914,VENTA,MASCULINO,66,ENROLADO
94438421,2,CASA DE BOLSA,EFECTIVO,Toluca,28757.79,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",MASCULINO,66,ENROLADO
94440823,1,BANCO,ACTIMED,Morelia,119089.4165,VENTA,FEMENINO,33,ENROLADO
94443074,1,BANCO,ACTIREN,Ciudad de Mexico,1802667.636,COMPRA,MASCULINO,59,ENROLADO
94443181,1,BANCO,ACTVIDA,Jalisco,179290.1903,COMPRA,FEMENINO,49,ENROLADO
94443801,1,BANCO,ACTIMED,Ciudad de Mexico,1768674.641,VENTA,FEMENINO,63,ENROLADO
94445558,1,BANCO,ACTIMED,Ciudad de Mexico,1781.17,VENTA,FEMENINO,42,NO ENROLADO
94447398,1,BANCO,IMPULSA,Ciudad de Mexico,205217.7407,VENTA,FEMENINO,75,NO ENROLADO
94450962,1,BANCO,ALTERNA,Ciudad de Mexico,2506786.031,VENTA,FEMENINO,57,ENROLADO
94452943,1,BANCO,ALTERNA,Cancun,1966374.558,VENTA,FEMENINO,58,ENROLADO
94456191,1,BANCO,ACTIREN,Ciudad de Mexico,214919.4998,VENTA,FEMENINO,55,ENROLADO
94458189,1,BANCO,IMPULSA,Jalisco,75540.67063,VENTA,FEMENINO,35,ENROLADO
94460110,1,BANCO,ACTIREN,Ciudad de Mexico,140781.6585,VENTA,MASCULINO,45,ENROLADO
94472552,2,CASA DE BOLSA,EFECTIVO,Jalisco,401037.8,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,74,NO ENROLADO
94473808,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,1430830.27,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,67,NO ENROLADO
94475985,1,BANCO,IMPULSA,Jalisco,26826.43746,VENTA,FEMENINO,77,NO ENROLADO
94477478,1,BANCO,ACTIMED,Jalisco,103907.7844,VENTA,FEMENINO,67,NO ENROLADO
94477585,1,BANCO,ALTERNA,Ciudad de Mexico,482957.3821,VENTA,FEMENINO,46,ENROLADO
94479227,1,BANCO,IMPULSA,Ciudad de Mexico,360418.6036,VENTA,MASCULINO,51,ENROLADO
94480290,1,BANCO,ACTICOB,Jalisco,71549.58563,VENTA,FEMENINO,64,NO ENROLADO
94480852,1,BANCO,ACTICOB,Toluca,65468.26255,VENTA,FEMENINO,43,ENROLADO
94481389,1,BANCO,ACTIMED,Ciudad de Mexico,294511.6271,VENTA,FEMENINO,80,NO ENROLADO
94482809,1,BANCO,ACTVIDA,Ciudad de Mexico,350402.8265,VENTA,FEMENINO,66,NO ENROLADO
94484623,1,BANCO,ACTIREN,Jalisco,768941.2874,COMPRA,MASCULINO,44,ENROLADO
94484797,1,BANCO,IMPULSA,Ciudad de Mexico,226452,VENTA,MASCULINO,42,NO ENROLADO
94485406,1,BANCO,ALTERNA,Ciudad de Mexico,5387720.001,VENTA,FEMENINO,69,ENROLADO
94485893,1,BANCO,CUENTA_EJE,Jalisco,1000000,DEPOSITO,MASCULINO,93,ENROLADO
94486511,1,BANCO,CUENTA_EJE,Ciudad de Mexico,0,RETIRO,FEMENINO,72,NO ENROLADO
94488871,1,BANCO,IMPULSA,Ciudad de Mexico,509532.202,COMPRA,FEMENINO,76,ENROLADO
94489739,1,BANCO,CUENTA_EJE,Ciudad de Mexico,172321.6976,RETIRO,FEMENINO,51,ENROLADO
94492857,1,BANCO,CUENTA_EJE,Jalisco,1231820.748,RETIRO,MASCULINO,83,NO ENROLADO
94494010,1,BANCO,CUENTA_EJE,Ciudad Victoria,2007319.35,RETIRO,FEMENINO,53,ENROLADO
94495066,1,BANCO,ACTIMED,Ciudad de Mexico,130290.9472,VENTA,FEMENINO,62,NO ENROLADO
94498318,1,BANCO,IMPULSA,Ciudad de Mexico,72747.0548,VENTA,MASCULINO,28,ENROLADO
94501061,1,BANCO,ACTIMED,Jalisco,352355.4735,COMPRA,MASCULINO,49,ENROLADO
94504438,1,BANCO,ACTI500,Ciudad de Mexico,375973.0968,VENTA,FEMENINO,73,NO ENROLADO
94504792,1,BANCO,ACTIMED,Ciudad de Mexico,509402.5882,COMPRA,FEMENINO,72,NO ENROLADO
94509148,1,BANCO,ACTIMED,Ciudad de Mexico,333248.6292,VENTA,FEMENINO,53,NO ENROLADO
94509403,1,BANCO,IMPULSA,Jalisco,508006.2753,VENTA,FEMENINO,60,NO ENROLADO
94509494,1,BANCO,ALTERNA,Ciudad de Mexico,204334.6317,VENTA,FEMENINO,53,NO ENROLADO
94512993,1,BANCO,ALTERNA,Jalisco,317106.0223,VENTA,FEMENINO,84,NO ENROLADO
94516994,1,BANCO,IMPULSA,Jalisco,248194.417,VENTA,MASCULINO,54,ENROLADO
94518123,1,BANCO,ACTIMED,Toluca,2992724.757,VENTA,FEMENINO,75,ENROLADO
94522794,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,5676137.286,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,62,NO ENROLADO
94524931,1,BANCO,ACTIMED,Ciudad de Mexico,331332.4259,VENTA,FEMENINO,47,ENROLADO
94526811,1,BANCO,CUENTA_EJE,Ciudad de Mexico,1196129.031,RETIRO,MASCULINO,53,NO ENROLADO
94528601,1,BANCO,ALTERNA,Monterrey,189465.0651,VENTA,MASCULINO,41,ENROLADO
94531456,1,BANCO,ALTERNA,Jalisco,748724.7152,COMPRA,FEMENINO,64,NO ENROLADO
94533973,1,BANCO,ACTIMED,Ciudad de Mexico,1014283.121,COMPRA,FEMENINO,81,NO ENROLADO
94534609,1,BANCO,OPTIMO,Aguascalientes,141297.4557,VENTA,MASCULINO,33,ENROLADO
94535234,2,CASA DE BOLSA,EFECTIVO,Culiacan,212502.24,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,64,ENROLADO
94536893,1,BANCO,ACTIMED,Jalisco,68674.14336,COMPRA,FEMENINO,52,ENROLADO
94538931,1,BANCO,ACTIMED,Ciudad de Mexico,1278111.597,COMPRA,MASCULINO,49,ENROLADO
94539079,1,BANCO,ACTIREN,Ciudad de Mexico,797235.2228,VENTA,FEMENINO,46,ENROLADO
94542461,1,BANCO,ACTINMO,Jalisco,64203.78587,VENTA,FEMENINO,42,ENROLADO
94543253,1,BANCO,ACTIMED,Ciudad de Mexico,534620.1415,VENTA,FEMENINO,69,NO ENROLADO
94544319,1,BANCO,ALTERNA,Ciudad de Mexico,521537.1232,VENTA,FEMENINO,51,NO ENROLADO
94544574,1,BANCO,IMPULSA,Ciudad de Mexico,54054.03,VENTA,MASCULINO,28,ENROLADO
94546744,1,BANCO,ACTIMED,Jalisco,1534357.55,VENTA,MASCULINO,76,ENROLADO
94547338,1,BANCO,EVEREST,Jalisco,2030794.455,TRASPASO OUT,FEMENINO,81,ENROLADO
94547411,1,BANCO,ACTVIDA,Ciudad de Mexico,228559.2428,VENTA,FEMENINO,64,ENROLADO
94548948,1,BANCO,IMPULSA,Jalisco,106092.9731,VENTA,MASCULINO,62,ENROLADO
94549037,1,BANCO,ALTERNA,Ciudad de Mexico,8523058.932,VENTA,MASCULINO,73,ENROLADO
94551496,2,CASA DE BOLSA,ACTIMED   ,Ciudad de Mexico,121723.87,COMPRA                                                                                              ,FEMENINO,37,ENROLADO
94552999,1,BANCO,OPORT1,Jalisco,2805156.725,COMPRA,FEMENINO,72,ENROLADO
94554599,1,BANCO,ACTIMED,Ciudad de Mexico,236831.1171,VENTA,FEMENINO,57,NO ENROLADO
94555059,1,BANCO,ALTERNA,Ciudad de Mexico,13640894.82,VENTA,MASCULINO,59,ENROLADO
94557493,1,BANCO,CUENTA_EJE,Monterrey,467015.9681,RETIRO,FEMENINO,38,ENROLADO
94558798,1,BANCO,ACTIMED,Ciudad de Mexico,66675.2581,COMPRA,FEMENINO,58,ENROLADO
94559689,1,BANCO,ACTIMED,Jalisco,100593.507,VENTA,FEMENINO,46,ENROLADO
94568557,1,BANCO,ACTICOB,Ciudad de Mexico,381133.1686,TRASPASO IN,FEMENINO,59,ENROLADO
94570819,1,BANCO,ACTIMED,Ciudad de Mexico,187073.9278,VENTA,MASCULINO,81,ENROLADO
94571148,1,BANCO,ACTIMED,Jalisco,205347.8213,VENTA,FEMENINO,70,NO ENROLADO
94571791,1,BANCO,CUENTA_EJE,Jalisco,0,RETIRO,FEMENINO,51,NO ENROLADO
94572112,1,BANCO,CUENTA_EJE,Queretaro,3912455.201,RETIRO,FEMENINO,47,ENROLADO
94573003,1,BANCO,CUENTA_EJE,Ciudad de Mexico,5738899.79,RETIRO,MASCULINO,51,ENROLADO
94580123,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,1313658.91,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,52,NO ENROLADO
94584349,1,BANCO,ACTICOB,Ciudad de Mexico,139802.8057,VENTA,FEMENINO,48,ENROLADO
94586161,1,BANCO,ACTIMED,Toluca,208941.7741,VENTA,FEMENINO,62,NO ENROLADO
94587904,1,BANCO,ACTIMED,Ciudad de Mexico,103973.9607,VENTA,FEMENINO,44,ENROLADO
94588720,1,BANCO,ACTIMED,Queretaro,374097.0699,VENTA,FEMENINO,48,ENROLADO
94590478,1,BANCO,ACTINMO,Ciudad de Mexico,509114.8564,COMPRA,MASCULINO,54,ENROLADO
94592425,1,BANCO,ACTI500,Ciudad de Mexico,107497.6213,VENTA,FEMENINO,77,NO ENROLADO
94595212,1,BANCO,ALTERNA,Toluca,563237.0603,VENTA,FEMENINO,72,NO ENROLADO
94600541,1,BANCO,ACTVIDA,Ciudad de Mexico,499075.1005,VENTA,FEMENINO,53,ENROLADO
94601085,1,BANCO,IMPULSA,Ciudad de Mexico,74681.24726,VENTA,FEMENINO,47,ENROLADO
94605177,1,BANCO,ALTERNA,Ciudad de Mexico,500652.3398,COMPRA,FEMENINO,52,NO ENROLADO
94606621,1,BANCO,CUENTA_EJE,Jalisco,1838845.012,DEPOSITO,MASCULINO,88,NO ENROLADO
94614914,1,BANCO,ALTERNA,Ciudad de Mexico,541487.7844,VENTA,FEMENINO,60,ENROLADO
94617818,1,BANCO,CUENTA_EJE,Ciudad de Mexico,148.87,RETIRO,MASCULINO,60,NO ENROLADO
94618907,1,BANCO,ACTI500,Ciudad de Mexico,303513.9552,VENTA,MASCULINO,70,ENROLADO
94618923,1,BANCO,ACTIMED,Queretaro,72472.53623,VENTA,MASCULINO,54,ENROLADO
94623071,1,BANCO,CUENTA_EJE,Jalisco,125777.7497,DEPOSITO,MASCULINO,70,NO ENROLADO
94624483,2,CASA DE BOLSA,ACTICOB   ,Chihuahua,1182274.08,COMPRA                                                                                              ,FEMENINO,40,ENROLADO
94629607,1,BANCO,ACTICOB,Ciudad de Mexico,107503.97,VENTA,FEMENINO,53,NO ENROLADO
94630563,1,BANCO,ALTERNA,Jalisco,3557361.117,VENTA,FEMENINO,60,ENROLADO
94631413,1,BANCO,PROTEGE,Ciudad de Mexico,1378758.738,COMPRA,MASCULINO,49,NO ENROLADO
94631694,1,BANCO,CUENTA_EJE,Ciudad de Mexico,1195513.463,RETIRO,FEMENINO,81,NO ENROLADO
94631835,1,BANCO,ALTERNA,Ciudad de Mexico,3145103.749,VENTA,MASCULINO,75,ENROLADO
94631934,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,20356.25,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,52,ENROLADO
94634359,1,BANCO,ALTERNA,Toluca,315448.9645,VENTA,FEMENINO,70,ENROLADO
94635760,1,BANCO,ACTIMED,Jalisco,271310.7676,VENTA,FEMENINO,68,NO ENROLADO
94636263,1,BANCO,ACTICRE,Ciudad de Mexico,4528749.979,VENTA,FEMENINO,67,ENROLADO
94637113,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,2620752.69,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,79,NO ENROLADO
94640844,1,BANCO,CUENTA_EJE,Jalisco,2018335.713,RETIRO,MASCULINO,66,ENROLADO
94643608,1,BANCO,ACTIMED,Queretaro,816006.9388,VENTA,FEMENINO,50,ENROLADO
94647088,1,BANCO,ACTIMED,Ciudad de Mexico,0,TRASPASO OUT,MASCULINO,87,NO ENROLADO
94649001,1,BANCO,ACTIREN,Ciudad de Mexico,548994.6473,VENTA,FEMENINO,46,ENROLADO
94650678,1,BANCO,ACTVIDA,Ciudad de Mexico,180945.9796,VENTA,FEMENINO,55,ENROLADO
94652393,1,BANCO,PROTEGE,Jalisco,353559.0736,VENTA,FEMENINO,62,ENROLADO
94656097,1,BANCO,ACTIMED,Jalisco,622914.4174,VENTA,MASCULINO,61,NO ENROLADO
94658531,1,BANCO,ALTERNA,Jalisco,923089.3534,VENTA,FEMENINO,69,NO ENROLADO
94662053,1,BANCO,ACTICRE,Leon,90305.53,VENTA,FEMENINO,71,NO ENROLADO
94662228,1,BANCO,ACTIMED,Ciudad de Mexico,603985.5702,COMPRA,FEMENINO,51,NO ENROLADO
94662475,1,BANCO,ACTIVAR,Jalisco,609819.6555,TRASPASO OUT,MASCULINO,85,NO ENROLADO
94668746,1,BANCO,CUENTA_EJE,Queretaro,95708.75,RETIRO,FEMENINO,70,ENROLADO
94669447,1,BANCO,ALTERNA,Toluca,1170777.928,COMPRA,FEMENINO,55,ENROLADO
94669587,1,BANCO,CUENTA_EJE,Jalisco,627525.9427,RETIRO,MASCULINO,53,ENROLADO
94670189,1,BANCO,ACTIMED,Ciudad de Mexico,9381.276608,VENTA,FEMENINO,64,ENROLADO
94670965,1,BANCO,ACTIMED,Ciudad de Mexico,1679083.05,VENTA,MASCULINO,100,NO ENROLADO
94674025,1,BANCO,ACTI500,Ciudad de Mexico,110519.2978,VENTA,MASCULINO,63,NO ENROLADO
94674264,1,BANCO,MAYA,Queretaro,138528.6856,VENTA,MASCULINO,38,ENROLADO
94675907,1,BANCO,ACTIREN,Ciudad de Mexico,103997.2121,VENTA,FEMENINO,81,NO ENROLADO
94677366,1,BANCO,ALTERNA,Jalisco,613246.5723,VENTA,FEMENINO,64,ENROLADO
94681822,1,BANCO,ACTIMED,Toluca,715378.3356,VENTA,FEMENINO,74,NO ENROLADO
94684735,2,CASA DE BOLSA,ACTIMED   ,Ciudad de Mexico,155548.7,VENTA                                                                                               ,MASCULINO,62,ENROLADO
94685518,1,BANCO,ACTIMED,Leon,22475.88122,VENTA,FEMENINO,33,NO ENROLADO
94685849,1,BANCO,ACTIREN,Jalisco,73345.81798,VENTA,FEMENINO,63,NO ENROLADO
94686235,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,21475254.56,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,63,NO ENROLADO
94687738,1,BANCO,ACTIMED,Jalisco,201902.55,VENTA,FEMENINO,96,NO ENROLADO
94688017,1,BANCO,ACTIG+,Jalisco,2611017.725,COMPRA,FEMENINO,68,ENROLADO
94689999,1,BANCO,ACTIMED,Jalisco,914100.6066,TRASPASO IN,MASCULINO,68,ENROLADO
94690484,1,BANCO,ACTIMED,Ciudad de Mexico,47787.39096,COMPRA,MASCULINO,52,NO ENROLADO
94690864,1,BANCO,ACTIMED,Ciudad de Mexico,68182.32323,VENTA,FEMENINO,57,NO ENROLADO
94694486,1,BANCO,ACTIMED,Ciudad de Mexico,306555.7962,VENTA,MASCULINO,49,ENROLADO
94696101,2,CASA DE BOLSA,ACTIMED   ,Queretaro,199833.81,VENTA                                                                                               ,MASCULINO,42,ENROLADO
94696481,1,BANCO,ACTIMED,Jalisco,205734.0626,VENTA,FEMENINO,71,ENROLADO
94699279,1,BANCO,ACTVIDA,Jalisco,529322.8731,VENTA,MASCULINO,33,ENROLADO
94702313,1,BANCO,ACTIMED,Toluca,211909.7879,VENTA,FEMENINO,71,ENROLADO
94703071,1,BANCO,ALTERNA,Queretaro,1615289.452,COMPRA,FEMENINO,55,ENROLADO
94708583,1,BANCO,ACTICRE,Jalisco,662066.2205,VENTA,FEMENINO,55,NO ENROLADO
94711546,2,CASA DE BOLSA,SNX       ,Ciudad de Mexico,11262490.74,COMPRA                                                                                              ,FEMENINO,71,NO ENROLADO
94715638,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,2689715.27,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,48,NO ENROLADO
94717097,1,BANCO,ACTIMED,Jalisco,646303.9625,COMPRA,FEMENINO,54,NO ENROLADO
94717568,1,BANCO,ACTIMED,Ciudad de Mexico,526236.3195,VENTA,FEMENINO,86,NO ENROLADO
94717899,1,BANCO,ACTVIDA,Jalisco,180879.601,VENTA,MASCULINO,49,ENROLADO
94721776,1,BANCO,ACTIMED,Ciudad de Mexico,71851.34237,VENTA,FEMENINO,47,NO ENROLADO
94722246,1,BANCO,ACTIMED,Ciudad de Mexico,123153.6645,COMPRA,FEMENINO,57,ENROLADO
94722568,2,CASA DE BOLSA,ACTIREN   ,Ciudad de Mexico,75562.25,VENTA                                                                                               ,MASCULINO,60,ENROLADO
94725751,1,BANCO,MAYA,Ciudad de Mexico,87734.05003,VENTA,MASCULINO,49,ENROLADO
94726213,1,BANCO,ACTICOB,Toluca,194286.627,VENTA,MASCULINO,65,NO ENROLADO
94726452,1,BANCO,ACTICOB,Queretaro,1878643.002,VENTA,FEMENINO,70,NO ENROLADO
94726585,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,2661.37,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,52,ENROLADO
94730264,1,BANCO,EVEREST,Ciudad de Mexico,832827.8166,TRASPASO OUT,MASCULINO,81,ENROLADO
94730983,1,BANCO,ACTIMED,Ciudad de Mexico,1510566.89,VENTA,MASCULINO,40,ENROLADO
94731205,1,BANCO,ALTERNA,Chihuahua,203518.0251,COMPRA,FEMENINO,64,ENROLADO
94735719,1,BANCO,DINAMO,Ciudad de Mexico,1042129.816,VENTA,FEMENINO,74,NO ENROLADO
94736006,1,BANCO,ACTICOB,Ciudad de Mexico,1600796.393,VENTA,MASCULINO,95,NO ENROLADO
94736493,1,BANCO,CUENTA_EJE,Ciudad de Mexico,4850399.01,DEPOSITO,FEMENINO,72,ENROLADO
94736584,1,BANCO,CUENTA_EJE,Jalisco,800114.9788,RETIRO,FEMENINO,44,NO ENROLADO
94737541,1,BANCO,ACTIMED,Ciudad de Mexico,254765.8218,VENTA,MASCULINO,94,NO ENROLADO
94738200,1,BANCO,CUENTA_EJE,Ciudad de Mexico,859919.8782,RETIRO,FEMENINO,64,ENROLADO
94742723,2,CASA DE BOLSA,ALTERNA   ,Ciudad de Mexico,6042548.94,COMPRA                                                                                              ,MASCULINO,51,NO ENROLADO
94744885,1,BANCO,ACTIMED,Jalisco,449512.692,VENTA,MASCULINO,55,ENROLADO
94745502,1,BANCO,ACTIREN,Ciudad de Mexico,2528690.593,VENTA,FEMENINO,56,ENROLADO
94747474,1,BANCO,ALTERNA,Ciudad de Mexico,1941886.813,VENTA,FEMENINO,61,NO ENROLADO
94750718,1,BANCO,ACTIMED,Ciudad de Mexico,200480.3076,COMPRA,MASCULINO,60,ENROLADO
94752151,1,BANCO,ACTIMED,Jalisco,791210.2666,VENTA,MASCULINO,58,ENROLADO
94753746,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,1182365.93,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,48,NO ENROLADO
94754462,1,BANCO,ALTERNA,Ciudad de Mexico,824722.0012,VENTA,FEMENINO,72,NO ENROLADO
94758612,1,BANCO,IMPULSA,Ciudad de Mexico,389911.0878,VENTA,MASCULINO,81,ENROLADO
94761434,1,BANCO,CUENTA_EJE,Ciudad de Mexico,130.4,RETIRO,MASCULINO,48,ENROLADO
94762309,2,CASA DE BOLSA,DINAMO    ,Ciudad de Mexico,6148058.86,COMPRA                                                                                              ,MASCULINO,85,ENROLADO
94764214,1,BANCO,ALTERNA,Ciudad de Mexico,166933.0009,VENTA,FEMENINO,71,ENROLADO
94767738,1,BANCO,ACTI500,Ciudad de Mexico,1490172.891,COMPRA,MASCULINO,45,ENROLADO
94770922,1,BANCO,ALTERNA,Ciudad de Mexico,1225288.659,COMPRA,MASCULINO,52,NO ENROLADO
94772936,1,BANCO,ALTERNA,Jalisco,2659972.435,VENTA,MASCULINO,79,ENROLADO
94777513,1,BANCO,ACTIMED,Jalisco,3004933.879,VENTA,MASCULINO,66,NO ENROLADO
94781416,1,BANCO,ACTIMED,Ciudad de Mexico,422143.8238,COMPRA,MASCULINO,44,ENROLADO
94784105,1,BANCO,IMPULSA,Ciudad de Mexico,2702550.525,VENTA,MASCULINO,72,ENROLADO
94784451,1,BANCO,CUENTA_EJE,Ciudad de Mexico,777337.0918,RETIRO,FEMENINO,56,ENROLADO
94786548,1,BANCO,ACTIVAR,Ciudad de Mexico,29729.57552,VENTA,MASCULINO,65,NO ENROLADO
94788577,1,BANCO,CUENTA_EJE,Ciudad de Mexico,1964417.23,RETIRO,FEMENINO,71,ENROLADO
94791910,1,BANCO,IMPULSA,Jalisco,347670.0109,VENTA,FEMENINO,65,ENROLADO
94794708,1,BANCO,ACTIMED,Ciudad de Mexico,121046.6528,COMPRA,FEMENINO,52,NO ENROLADO
94795846,1,BANCO,CUENTA_EJE,Monterrey,9715759.833,DEPOSITO,FEMENINO,49,ENROLADO
94798402,1,BANCO,ACTIMED,Ciudad de Mexico,418348.1639,VENTA,MASCULINO,37,ENROLADO
94804770,1,BANCO,ROBOTIK,Toluca,260974.0796,COMPRA,MASCULINO,54,ENROLADO
94805272,1,BANCO,ACTICOB,Jalisco,11887975.93,TRASPASO OUT,FEMENINO,85,ENROLADO
94805678,1,BANCO,CUENTA_EJE,Ciudad de Mexico,72733.36401,RETIRO,MASCULINO,81,NO ENROLADO
94806387,1,BANCO,CUENTA_EJE,Jalisco,187127.1088,RETIRO,FEMENINO,75,NO ENROLADO
94808912,1,BANCO,ALTERNA,Ciudad de Mexico,1221908.39,VENTA,MASCULINO,48,ENROLADO
94810116,1,BANCO,ACTIMED,Ciudad de Mexico,1182469.229,COMPRA,MASCULINO,42,ENROLADO
94810322,1,BANCO,CUENTA_EJE,Jalisco,2638038.711,RETIRO,FEMENINO,71,NO ENROLADO
94812633,1,BANCO,CUENTA_EJE,Ciudad de Mexico,6618.1973,RETIRO,FEMENINO,68,NO ENROLADO
94815180,1,BANCO,ROBOTIK,Toluca,79569.90704,COMPRA,MASCULINO,41,ENROLADO
94815610,1,BANCO,CUENTA_EJE,Pachuca,30803.9,RETIRO,FEMENINO,38,ENROLADO
94815768,1,BANCO,ALTERNA,Ciudad de Mexico,246004.9656,VENTA,FEMENINO,60,ENROLADO
94816907,2,CASA DE BOLSA,WALMEX    ,Cuernavaca,484518.46,COMPRA                                                                                              ,FEMENINO,63,NO ENROLADO
94819208,1,BANCO,ACTIREN,Jalisco,411211.6083,VENTA,FEMENINO,34,ENROLADO
94820032,1,BANCO,CUENTA_EJE,Ciudad de Mexico,101219.3772,RETIRO,FEMENINO,73,ENROLADO
94823572,1,BANCO,ACTIMED,Toluca,231827.53,COMPRA,FEMENINO,56,ENROLADO
94827193,1,BANCO,CUENTA_EJE,Ciudad de Mexico,813667.3,RETIRO,MASCULINO,57,ENROLADO
94827755,1,BANCO,ACTIREN,Ciudad de Mexico,1089363.093,VENTA,FEMENINO,47,ENROLADO
94829108,1,BANCO,IMPULSA,Ciudad de Mexico,0,TRASPASO OUT,FEMENINO,87,NO ENROLADO
94833225,2,CASA DE BOLSA,GFNORTE   ,Ciudad de Mexico,642465.2108,VENTA                                                                                               ,FEMENINO,56,ENROLADO
94834405,1,BANCO,ACTIMED,Ciudad de Mexico,184574.7991,VENTA,FEMENINO,41,ENROLADO
94839990,1,BANCO,ACTIMED,Ciudad de Mexico,763200.0558,COMPRA,MASCULINO,62,NO ENROLADO
94841640,1,BANCO,CUENTA_EJE,Ciudad Victoria,1074210.551,DEPOSITO,FEMENINO,63,NO ENROLADO
94842499,1,BANCO,SNX,Ciudad de Mexico,211201.3351,COMPRA,MASCULINO,51,ENROLADO
94850054,1,BANCO,CUENTA_EJE,Jalisco,744042.9497,DEPOSITO,FEMENINO,52,ENROLADO
94851433,1,BANCO,ACTIMED,Ciudad de Mexico,294895.0514,COMPRA,FEMENINO,75,NO ENROLADO
94857463,1,BANCO,ACTIMED,Ciudad de Mexico,134534.584,COMPRA,FEMENINO,51,ENROLADO
94857802,2,CASA DE BOLSA,ACTIREN   ,Ciudad de Mexico,11268.95,VENTA                                                                                               ,MASCULINO,31,ENROLADO
94859121,1,BANCO,ACTIREN,Ciudad de Mexico,103763.6261,VENTA,MASCULINO,53,NO ENROLADO
94861432,1,BANCO,IMPULSA,Jalisco,36896.99,VENTA,FEMENINO,80,ENROLADO
94864949,1,BANCO,ALTERNA,Leon,809755.1428,VENTA,FEMENINO,39,ENROLADO
94869179,1,BANCO,ACTIMED,Queretaro,262110.4654,VENTA,MASCULINO,60,NO ENROLADO
94875606,1,BANCO,ALTERNA,Leon,2423136.57,VENTA,FEMENINO,95,ENROLADO
94875879,1,BANCO,ACTVIDA,Jalisco,624912.6078,COMPRA,FEMENINO,43,ENROLADO
94875911,1,BANCO,ACTVIDA,Ciudad de Mexico,724860.6082,VENTA,FEMENINO,62,ENROLADO
94876364,1,BANCO,ACTIMED,Leon,106315.5439,VENTA,FEMENINO,53,NO ENROLADO
94877263,1,BANCO,ACTVIDA,Ciudad de Mexico,364134.727,VENTA,FEMENINO,52,ENROLADO
94877784,1,BANCO,ACTIMED,Ciudad de Mexico,22962.85178,VENTA,MASCULINO,56,ENROLADO
94879012,1,BANCO,ACTIMED,Jalisco,2609921.508,COMPRA,MASCULINO,36,ENROLADO
94879368,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,705761.02,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,75,NO ENROLADO
94881745,1,BANCO,ACTIMED,Leon,5119828.618,VENTA,FEMENINO,62,ENROLADO
94884400,1,BANCO,ACTIREN,Cancun,1294412.113,VENTA,MASCULINO,68,ENROLADO
94885233,1,BANCO,ALTERNA,Ciudad de Mexico,92814.57958,VENTA,FEMENINO,47,ENROLADO
94887353,1,BANCO,ACTVIDA,Ciudad de Mexico,1709504.606,COMPRA,MASCULINO,49,ENROLADO
94887635,1,BANCO,CUENTA_EJE,Ciudad de Mexico,205388.59,RETIRO,FEMENINO,64,ENROLADO
94887866,1,BANCO,ACTVIDA,Jalisco,14662.10074,VENTA,MASCULINO,59,ENROLADO
94891751,1,BANCO,EVEREST,Ciudad de Mexico,5720.597834,VENTA,MASCULINO,53,ENROLADO
94894078,1,BANCO,CUENTA_EJE,Ciudad de Mexico,84254.82684,RETIRO,FEMENINO,51,NO ENROLADO
94895109,1,BANCO,EVEREST,Cancun,845759.9367,VENTA,MASCULINO,57,ENROLADO
94895984,1,BANCO,ACTIMED,Ciudad de Mexico,48052.27391,COMPRA,MASCULINO,56,ENROLADO
